ID_Pedido,Data_Venda,Categoria,Preco_Unitario,Quantidade,Idade_Cliente
2235,2023-03-27 00:00:00,Beleza,107.9676345830675,9.0,29.0
2236,2023-03-07 00:00:00,Eletrônicos,160.4355387682038,1.0,49.0
2237,2023-07-05 00:00:00,Eletrônicos,178.54413422461553,9.0,19.0
2238,2023-06-21 00:00:00,csa,39.397099166470724,4.0,73.0
2239,2023-04-14 00:00:00,Beleza,98.37397720378539,2.0,56.0
2240,2023-11-22 00:00:00,Beleza,131.475882579913,9.0,31.0
2241,2023-12-26 00:00:00,Casa,,9.0,71.0
2242,2023-05-06 00:00:00,Beleza,149.82694292346025,5.0,73.0
2243,2023-07-04 00:00:00,Alimentos,143.67238476076005,1.0,20.0
2244,2023-03-31 00:00:00,Beleza,114.57845609339176,9.0,73.0
2245,2023-03-15 00:00:00,Eletrônicos,161.11863564038177,5.0,47.0
2246,2023-09-02 00:00:00,Casa,79.26713785251313,7.0,
2247,2023-06-05 00:00:00,Eletrônicos,198.49961376814622,2.0,32.0
2248,2023-02-16 00:00:00,Beleza,170.96028382826475,5.0,57.0
2249,2023-05-05 00:00:00,Casa,188.1005495618017,6.0,69.0
2250,2023-12-18 00:00:00,Casa,228.6217150825844,6.0,20.0
2251,2023-04-13 00:00:00,Eletrônicos,,9.0,28.0
2252,2023-11-09 00:00:00,Roupas,175.08423596518054,8.0,58.0
2253,2023-06-04 00:00:00,Beleza,"R$ 86,22",2.0,46.0
2254,2023-05-10 00:00:00,Eletrônicos,124.54961550226288,8.0,52.0
2255,2023-03-16 00:00:00,Roupas,107.50470555996476,2.0,59.0
2256,2023-02-09 00:00:00,Eletrônico ,174.87760947138236,8.0,42.0
2257,2023-02-24 00:00:00,Eletrônicos,93.2381812042844,9.0,44.0
2258,2023-07-13 00:00:00,Casa,129.94116664546067,8.0,20.0
2259,2023-05-29 00:00:00,Beleza,178.40473383711327,6.0,44.0
2260,2023-03-28 00:00:00,Eletrônicos,,7.0,27.0
2261,2023-08-05 00:00:00,Alimentos,120.46485336705037,8.0,45.0
2262,2023-05-24 00:00:00,Beleza,140.4619539956242,4.0,35.0
2263,2023-10-04 00:00:00,Roupas,161.7715010519604,4.0,37.0
2264,2023-09-19 00:00:00,Roupas,113.66849986226826,5.0,49.0
2265,2023-12-02 00:00:00,Beleza,187.41210745745076,2.0,49.0
2266,2023-10-17 00:00:00,Roupas,141.55932517653332,3.0,72.0
2267,2023-01-12 00:00:00,Casa,235.26688815482458,7.0,56.0
2268,2023-01-30 00:00:00,Eletrônicos,188.5568021941586,8.0,18.0
2269,2023-03-25 00:00:00,Beleza,91.11417224909745,2.0,41.0
2270,2023-11-15 00:00:00,csa,72.14380031867871,5.0,22.0
2271,2023-04-09 00:00:00,Roupas,124.7988273532717,4.0,36.0
2272,2023-08-19 00:00:00,Casa,192.9697109973048,6.0,50.0
2273,2023-12-09 00:00:00,Alimentos,115.54363637683073,5.0,58.0
2274,2023-03-27 00:00:00,Casa,176.52343448486977,2.0,39.0
2275,2023-12-04 00:00:00,Casa,159.88903948679692,1.0,65.0
2276,2023-07-10 00:00:00,Eletrônicos,169.43396551160632,8.0,23.0
2277,2023-09-25 00:00:00,Beleza,84.99650462119882,1.0,20.0
2278,2023-10-02 00:00:00,Casa,193.86744673663532,2.0,55.0
2279,2023-11-18 00:00:00,Alimentos,156.42306841488178,5.0,28.0
2280,2023-10-19 00:00:00,Beleza,207.3120175968313,3.0,29.0
2281,2023-09-26 00:00:00,Beleza,227.6861506224684,7.0,35.0
2282,2023-11-11 00:00:00,Beleza,144.06834782403894,7.0,42.0
2283,2023-09-25 00:00:00,Casa,152.60227252138515,3.0,23.0
2284,2023-05-15 00:00:00,Roupas,102.08186305574672,5.0,24.0
2285,2023-05-11 00:00:00,Casa,242.05030824410645,3.0,32.0
2286,2023-09-11 00:00:00,Roupas,"R$ 136,21",4.0,73.0
2287,2023-06-20 00:00:00,Alimentos,165.86571928207638,5.0,57.0
2288,2023-06-11 00:00:00,Roupas,88.48612078899771,,41.0
2289,2023-01-05 00:00:00,Casa,,9.0,52.0
2290,2023-06-13 00:00:00,Eletrônicos,192.12394382354907,9.0,28.0
2291,2023-09-10 00:00:00,Eletrônicos,138.3201624935633,1.0,19.0
2292,2023-05-07 00:00:00,Beleza,146.8387493984567,2.0,42.0
2293,2023-01-24 00:00:00,Alimentos,222.72229154297528,,73.0
2294,2023-07-09 00:00:00,Casa,153.91566335802398,3.0,26.0
2295,2023-09-29 00:00:00,Roupas,88.33817269714041,5.0,42.0
2296,2023-03-28 00:00:00,Beleza,137.21472422965164,1.0,51.0
2297,2023-08-09 00:00:00,Casa,168.32288819282695,5.0,24.0
2298,2023-01-31 00:00:00,Alimentos,,,
2299,2023-08-01 00:00:00,Beleza,48.52802095848534,7.0,45.0
2300,2023-08-23 00:00:00,Eletrônicos,131.50996319479324,1.0,
2301,2023-11-16 00:00:00,Beleza,78.88337615929856,5.0,71.0
2302,2023-05-07 00:00:00,Eletrônicos,136.0120697181147,4.0,26.0
2303,2023-06-26 00:00:00,ROUPAS,69.51488904008244,3.0,48.0
2304,2023-08-19 00:00:00,Alimentos,199.61778697011354,2.0,24.0
2305,2023-11-12 00:00:00,Eletrônicos,127.03971224083513,8.0,56.0
2306,2023-03-17 00:00:00,Eletrônicos,167.61708999583539,3.0,61.0
2307,2023-09-03 00:00:00,Alimentos,146.30712892872037,6.0,43.0
2308,2023-04-04 00:00:00,Roupas,237.05460662393466,1.0,39.0
2309,2023-06-21 00:00:00,Alimentos,141.72878809190132,5.0,55.0
2310,2023-08-30 00:00:00,Roupas,,4.0,27.0
2311,2023-06-28 00:00:00,Alimentos,232.83259864285364,9.0,25.0
2312,2023-02-26 00:00:00,Alimentos,175.6808001536285,5.0,47.0
2313,2023-07-24 00:00:00,Alimentos,177.20472788730035,2.0,45.0
2314,2023-02-19 00:00:00,Casa,72.34044905354415,9.0,52.0
2315,2023-04-19 00:00:00,Casa,83.28361394229168,5.0,68.0
2316,2023-11-03 00:00:00,Beleza,92.86886326442466,6.0,58.0
2317,2023-10-01 00:00:00,Alimentos,"R$ 171,54",2.0,73.0
2318,2023-05-22 00:00:00,Eletrônicos,205.72252689684984,3.0,36.0
2319,2023-10-20 00:00:00,ELETRONICOS,219.78076233851945,6.0,65.0
2320,2023-05-19 00:00:00,Eletrônicos,167.57366203040456,4.0,69.0
2321,2023-06-07 00:00:00,Alimentos,183.92987999721635,1.0,38.0
2322,2023-04-01 00:00:00,Beleza,"R$ 189,61",7.0,18.0
2323,2023-02-25 00:00:00,Eletrônicos,189.7085251096647,2.0,20.0
2324,2023-05-28 00:00:00,Roupas,126.19580277348186,5.0,69.0
2325,2023-01-17 00:00:00,Alimentos,"R$ 244,03",1.0,43.0
2326,2023-01-10 00:00:00,Casa,116.52489916040855,5.0,20.0
2327,2023-11-05 00:00:00,Roupas,175.68534433333178,6.0,66.0
2328,2023-08-26 00:00:00,Casa,150.20851835698235,5.0,63.0
2329,2023-03-15 00:00:00,Beleza,125.70170510135748,9.0,21.0
2330,2023-11-13 00:00:00,Alimentos,188.91846350114633,6.0,39.0
2331,2023-04-24 00:00:00,Eletrônicos,155.65165607413994,1.0,66.0
2332,2023-03-05 00:00:00,Alimentos,186.46948181897804,8.0,64.0
2333,2023-10-20 00:00:00,Eletrônicos,135.49408123555295,5.0,56.0
2334,2023-07-07 00:00:00,Eletrônicos,131.02305481526716,8.0,25.0
2335,2023-07-07 00:00:00,eletronico,221.02512265076044,4.0,20.0
2336,2023-12-11 00:00:00,Casa,92.06549744648271,7.0,73.0
2337,2023-10-12 00:00:00,Roupas,202.51344002127422,3.0,53.0
2338,2023-02-08 00:00:00,Beleza,191.81310293631694,8.0,61.0
2339,2023-08-09 00:00:00,Beleza,216.53622110644721,6.0,41.0
2340,2023-09-02 00:00:00,Casa,101.29375381614801,9.0,39.0
2341,2023-11-22 00:00:00,Alimentos,213.11564271257464,2.0,48.0
2342,2023-07-01 00:00:00,Roupas,162.71046592609298,3.0,64.0
2343,2023-12-12 00:00:00,Roupas,208.05928988699947,8.0,35.0
2344,2023-06-14 00:00:00,Roupas,195.8562921556791,6.0,36.0
2345,2023-01-20 00:00:00,Roupas,207.62157751318733,9.0,
2346,2023-12-02 00:00:00,Beleza,121.13550301545536,3.0,64.0
2347,2023-05-04 00:00:00,Beleza,186.9959408032385,8.0,44.0
2348,2023-05-16 00:00:00,Roupas,225.9720972484759,9.0,50.0
2349,2023-11-10 00:00:00,Roupas,58.34304008040057,5.0,22.0
2350,2023-05-30 00:00:00,Beleza,154.57088145902895,2.0,25.0
2351,2023-09-18 00:00:00,Casa,99.2032455595586,1.0,21.0
2352,2023-10-16 00:00:00,Beleza,145.78643699331124,1.0,28.0
2353,2023-12-22 00:00:00,Alimentos,,3.0,66.0
2354,2023-10-01 00:00:00,Eletrônicos,163.57483132625234,5.0,33.0
2355,2023-02-23 00:00:00,Eletrônicos,232.38642799361747,1.0,18.0
2356,2023-11-11 00:00:00,Beleza,68.3848042484309,3.0,65.0
2357,2023-07-12 00:00:00,Beleza,179.7294123278637,3.0,21.0
2358,2023-10-16 00:00:00,Roupas,139.9548326438933,4.0,51.0
2359,2023-07-08 00:00:00,Eletrônicos,90.45509387041979,4.0,48.0
2360,2023-10-19 00:00:00,Beleza,92.81479896810978,5.0,34.0
2361,2023-12-08 00:00:00,Eletrônicos,185.02409491297865,3.0,65.0
2362,2023-12-08 00:00:00,Beleza,,3.0,52.0
2363,2023-03-16 00:00:00,Roupas,95.30999567433653,8.0,52.0
2364,2023-11-05 00:00:00,Casa,184.5170983377675,9.0,25.0
2365,2023-05-28 00:00:00,Eletrônicos,,3.0,59.0
2366,2023-08-14 00:00:00,CASA,90.07948420664884,2.0,49.0
2367,2023-07-25 00:00:00,Beleza,187.65883275989063,4.0,18.0
2368,2023-09-09 00:00:00,Eletrônicos,153.91795267767108,3.0,21.0
2369,2023-02-15 00:00:00,Roupas,109.70388615760555,3.0,55.0
2370,2023-07-07 00:00:00,Casa,176.06993895237275,3.0,44.0
2371,2023-09-18 00:00:00,Eletrônicos,126.9837211538364,5.0,38.0
2372,2023-02-16 00:00:00,Casa,133.90881844343335,7.0,24.0
2373,2023-05-06 00:00:00,Eletrônicos,112.4494298022403,6.0,48.0
2374,2023-11-12 00:00:00,Casa,118.28925928734608,9.0,35.0
2375,2023-09-02 00:00:00,CASA,"R$ 140,32",5.0,18.0
2376,2023-02-15 00:00:00,Eletrônicos,169.95205835343566,7.0,71.0
2377,2023-07-19 00:00:00,Casa,,1.0,63.0
2378,2023-06-05 00:00:00,Roupas,164.80420554048874,6.0,35.0
2379,2023-01-08 00:00:00,Beleza,40.65208838305378,2.0,73.0
2380,2023-12-15 00:00:00,Alimentos,69.10379413366684,2.0,69.0
2381,2023-05-30 00:00:00,Roupas,121.13349476395935,4.0,30.0
2382,2023-09-27 00:00:00,Alimentos,163.32341018063943,8.0,34.0
2383,2023-07-10 00:00:00,Alimentos,83.28480940033562,4.0,59.0
2384,2023-10-19 00:00:00,Alimentos,173.8712376899,4.0,57.0
2385,2023-06-05 00:00:00,Alimentos,,9.0,46.0
2386,2023-04-11 00:00:00,Roupas,187.66002707976776,1.0,51.0
2387,2023-01-18 00:00:00,Eletrônicos,163.32020022702355,1.0,45.0
2388,2023-04-16 00:00:00,Alimentos,157.55732316914305,9.0,44.0
2389,2023-08-03 00:00:00,Eletrônicos,55.6883178783153,3.0,45.0
2390,2023-03-15 00:00:00,Beleza,127.69223774643866,4.0,23.0
2391,2023-09-22 00:00:00,Eletrônicos,75.51851825716837,1.0,34.0
2392,2023-04-26 00:00:00,Casa,,9.0,64.0
2393,2023-12-10 00:00:00,Eletrônicos,-50.0,2.0,27.0
2394,2023-03-01 00:00:00,Beleza,195.57362628840974,5.0,36.0
2395,2023-08-13 00:00:00,Casa,135.83122916156316,2.0,38.0
2396,2023-10-29 00:00:00,Beleza,154.2820451520191,6.0,35.0
2397,2023-06-06 00:00:00,Beleza,140.81444581546123,4.0,70.0
2398,2023-09-29 00:00:00,Roupas,63.07349388495254,1.0,62.0
2399,2023-08-17 00:00:00,Casa,71.2931503346429,6.0,22.0
2400,2023-05-15 00:00:00,Roupas,72.62580578785669,7.0,30.0
2401,2023-07-14 00:00:00,Beleza,84.05688979854156,9.0,53.0
2402,2023-08-18 00:00:00,Eletrônicos,101.97938175308033,2.0,58.0
2403,2023-10-09 00:00:00,Alimentos,65.86331145254371,9.0,23.0
2404,2023-10-08 00:00:00,Alimentos,155.86552635284662,6.0,164.0
2405,2023-08-13 00:00:00,Roupas,167.18809263352276,7.0,73.0
2406,2023-12-30 00:00:00,Roupas,79.18803695824924,5.0,23.0
2407,2023-04-18 00:00:00,Casa,212.2272755539629,6.0,66.0
2408,2023-03-07 00:00:00,Eletrônicos,117.18132712074384,4.0,63.0
2409,2023-06-02 00:00:00,Eletrônicos,"R$ 81,02",2.0,26.0
2410,2023-01-11 00:00:00,Alimentos,39.38713485404284,9.0,28.0
2411,2023-10-04 00:00:00,Eletrônicos,137.43644248634988,9.0,39.0
2412,2023-02-06 00:00:00,Alimentos,144.28253041910705,3.0,72.0
2413,2023-02-08 00:00:00,Roupas,178.72580592639318,4.0,50.0
2414,2023-09-16 00:00:00,Roupas,219.5160889696615,6.0,29.0
2415,2023-10-22 00:00:00,Alimentos,138.0975390671282,6.0,41.0
2416,2023-10-13 00:00:00,Alimentos,115.18281611323766,9.0,54.0
2417,2023-05-22 00:00:00,Alimentos,176.59631174151832,1.0,41.0
2418,2023-10-16 00:00:00,Alimentos,218.8795138415145,7.0,23.0
2419,2023-05-08 00:00:00,Roupas,205.85305959412443,9.0,19.0
2420,2023-11-17 00:00:00,Roupas,108.45944381438557,5.0,46.0
2421,2023-01-28 00:00:00,Eletrônicos,212.44796754356662,5.0,31.0
2422,2023-06-03 00:00:00,Eletrônicos,118.94141507340963,4.0,38.0
2423,2023-03-09 00:00:00,Eletrônicos,139.11517119846366,4.0,73.0
2424,2023-08-07 00:00:00,Eletrônicos,114.45704548073076,7.0,41.0
2425,2023-12-10 00:00:00,Beleza,188.99873437388604,7.0,46.0
2426,2023-06-22 00:00:00,Beleza,153.1732812480171,3.0,55.0
2427,2023-01-27 00:00:00,Roupas,232.90541428245245,6.0,69.0
2428,2023-04-17 00:00:00,Eletrônicos,82.70651228680892,5.0,23.0
2429,2023-06-09 00:00:00,Roupas,105.40342545146602,3.0,
2430,2023-06-20 00:00:00,Casa,254.85548086535005,3.0,69.0
2431,2023-11-21 00:00:00,Casa,158.5258182234735,9.0,56.0
2432,2023-07-09 00:00:00,Eletrônicos,72.10162303841139,4.0,21.0
2433,2023-04-15 00:00:00,Beleza,,8.0,43.0
2434,2023-03-07 00:00:00,Roupas,183.88975195076586,2.0,56.0
2435,2023-06-12 00:00:00,Casa,"R$ 121,62",2.0,36.0
2436,2023-01-25 00:00:00,Roupas,176.92546389318207,8.0,30.0
2437,2023-03-14 00:00:00,Beleza,126.21878179909702,6.0,54.0
2438,2023-08-27 00:00:00,Roupas,260.1671473954716,2.0,67.0
2439,2023-07-16 00:00:00,Eletrônicos,125.1658246069467,5.0,29.0
2440,2023-10-09 00:00:00,Eletrônicos,178.26012170860918,4.0,50.0
2441,2023-11-03 00:00:00,Casa,224.2702329145847,7.0,43.0
2442,2023-11-22 00:00:00,Alimentos,"R$ 214,87",3.0,68.0
2443,2023-05-17 00:00:00,Roupas,192.5368333896003,8.0,70.0
2444,2023-07-24 00:00:00,Casa,144.6178922473888,9.0,
2445,2023-08-19 00:00:00,Roupas,216.94181371190348,9.0,39.0
2446,2023-01-24 00:00:00,Alimentos,183.65230431270703,8.0,25.0
2447,2023-08-15 00:00:00,Alimentos,157.6690600992005,7.0,53.0
2448,2023-03-15 00:00:00,Eletrônicos,140.542245928967,,35.0
2449,2023-08-12 00:00:00,Alimentos,121.91137117313043,8.0,58.0
2450,2023-08-22 00:00:00,Eletrônicos,,2.0,46.0
2451,2023-12-01 00:00:00,Eletrônicos,180.14950396437223,8.0,52.0
2452,2023-03-28 00:00:00,Roupas,,9.0,21.0
2453,2023-10-01 00:00:00,Roupas,134.11426002246287,2.0,
2454,2023-04-18 00:00:00,Eletrônicos,217.19482967985263,8.0,72.0
2455,2023-03-20 00:00:00,Roupas,148.84102656304478,5.0,20.0
2456,2023-08-05 00:00:00,Beleza,163.28994684789905,3.0,30.0
2457,2023-10-08 00:00:00,Eletrônicos,203.9630067676127,7.0,28.0
2458,2023-09-15 00:00:00,Alimentos,182.5321271138563,7.0,
2459,2023-01-18 00:00:00,Alimentos,202.836711513888,5.0,64.0
2460,2023-06-20 00:00:00,Eletrônicos,141.35649909180927,6.0,31.0
2461,2023-02-23 00:00:00,Roupas,234.72763265743345,3.0,43.0
2462,2023-03-05 00:00:00,Beleza,206.60826753974374,1.0,40.0
2463,2023-01-20 00:00:00,ROUPAS,176.19652984166535,5.0,32.0
2464,2023-07-13 00:00:00,Beleza,74.83054177697173,2.0,73.0
2465,2023-10-10 00:00:00,Eletrônicos,160.2458698003385,6.0,66.0
2466,2023-10-06 00:00:00,Alimentos,116.85376651058371,4.0,39.0
2467,2023-06-03 00:00:00,Eletrônicos,131.43870428997687,3.0,21.0
2468,2023-04-05 00:00:00,Eletrônicos,198.469955200688,5.0,55.0
2469,2023-02-24 00:00:00,Eletrônicos,240.55038558028883,3.0,34.0
2470,2023-07-21 00:00:00,Beleza,78.49834921481666,,40.0
2471,2023-04-05 00:00:00,Eletrônicos,"R$ 181,20",6.0,43.0
2472,2023-11-18 00:00:00,Eletrônicos,149.97127273898087,3.0,69.0
2473,2023-02-24 00:00:00,Beleza,58.103768770186875,6.0,59.0
2474,2023-09-13 00:00:00,Roupas,,5.0,70.0
2475,2023-05-08 00:00:00,Alimentos,,8.0,54.0
2476,2023-10-02 00:00:00,Casa,188.69168540144165,9.0,61.0
2477,2023-08-03 00:00:00,Casa,209.21682304891107,4.0,26.0
2478,2023-04-14 00:00:00,csa,108.31914300219017,6.0,32.0
2479,2023-08-01 00:00:00,Eletrônicos,149.52001280224223,4.0,56.0
2480,2023-09-07 00:00:00,Eletrônicos,82.60656558404797,5.0,63.0
2481,2023-03-10 00:00:00,Casa,99.9796445958833,7.0,57.0
2482,2023-02-17 00:00:00,Casa,184.37189574836447,1.0,44.0
2483,2023-07-30 00:00:00,Beleza,203.67718354516177,5.0,40.0
2484,2023-08-14 00:00:00,Casa,143.4780746675518,3.0,68.0
2485,2023-10-20 00:00:00,Alimentos,95.28091173366894,5.0,67.0
2486,2023-07-27 00:00:00,Alimentos,145.31511912003083,3.0,57.0
2487,2023-08-02 00:00:00,Eletrônicos,113.63617858475166,7.0,23.0
2488,2023-10-10 00:00:00,Alimentos,137.50220588074043,2.0,19.0
2489,2023-05-28 00:00:00,Alimentos,102.33384331956967,8.0,25.0
2490,2023-12-12 00:00:00,Alimentos,195.880495898459,5.0,21.0
2491,2023-10-12 00:00:00,Eletrônicos,198.71350735070118,1.0,72.0
2492,2023-11-04 00:00:00,Roupas,47.8384828945224,4.0,31.0
2493,2023-01-28 00:00:00,Alimentos,28.0511531654612,5.0,25.0
2494,2023-01-23 00:00:00,Roupas,131.01140591208357,8.0,43.0
2495,2023-03-23 00:00:00,Alimentos,155.88510542734326,8.0,73.0
2496,2023-09-22 00:00:00,Alimentos,147.06140152358367,7.0,32.0
2497,2023-03-29 00:00:00,Beleza,179.77330474680528,9.0,38.0
2498,2023-09-29 00:00:00,Beleza,133.7689006164014,9.0,50.0
2499,2023-03-09 00:00:00,Eletrônicos,171.04155002082217,2.0,72.0
2500,2023-04-13 00:00:00,Casa,182.98762348211955,2.0,57.0
2501,2023-05-16 00:00:00,Casa,182.6782119225444,4.0,69.0
2502,2023-02-07 00:00:00,Eletrônicos,170.30749120512036,9.0,69.0
2503,2023-05-29 00:00:00,ROUPAS,205.37616601181858,7.0,41.0
2504,2023-08-06 00:00:00,Beleza,177.34583509154743,8.0,30.0
2505,2023-12-16 00:00:00,Alimentos,188.04202830591333,9.0,35.0
2506,2023-10-08 00:00:00,Roupas,83.8019696518401,6.0,50.0
2507,2023-11-23 00:00:00,Alimentos,184.93946864257904,6.0,44.0
2508,2023-11-20 00:00:00,Roupas,174.3053972582252,9.0,22.0
2509,2023-08-20 00:00:00,Beleza,,9.0,52.0
2510,2023-10-19 00:00:00,Casa,115.67264491706302,9.0,59.0
2511,2023-10-21 00:00:00,Casa,169.90940538408887,3.0,23.0
2512,2023-03-27 00:00:00,csa,161.77049953468654,3.0,35.0
2513,2023-10-18 00:00:00,CASA,192.8274359746939,7.0,37.0
2514,2023-06-03 00:00:00,Alimentos,114.76491652084059,7.0,45.0
2515,2023-02-27 00:00:00,Roupas,151.86431535707547,1.0,50.0
2516,2023-02-25 00:00:00,Eletrônicos,97.67642521499468,9.0,54.0
2517,2023-04-27 00:00:00,Casa,168.477435988967,9.0,60.0
2518,2023-07-09 00:00:00,Casa,152.50891722489183,1.0,69.0
2519,2023-09-23 00:00:00,Roupas,181.64474923902054,9.0,19.0
2520,2023-03-02 00:00:00,Roupas,164.59775550822155,5.0,28.0
2521,2023-03-07 00:00:00,Eletrônicos,155.34376182838756,8.0,23.0
2522,2023-12-04 00:00:00,Roupas,203.20089001954778,1.0,27.0
2523,2023-03-24 00:00:00,Alimentos,178.79125471702176,3.0,36.0
2524,2023-09-14 00:00:00,Eletrônicos,110.28129436531628,4.0,73.0
2525,2023-09-20 00:00:00,Beleza,"R$ 94,70",2.0,74.0
2526,2023-06-06 00:00:00,Casa,198.57466698834878,4.0,33.0
2527,2023-04-25 00:00:00,Beleza,"R$ 179,75",6.0,25.0
2528,2023-09-15 00:00:00,Beleza,214.44141366101138,2.0,37.0
2529,2023-12-08 00:00:00,roupa,,9.0,20.0
2530,2023-12-08 00:00:00,Eletrônicos,254.81298308374323,6.0,
2531,2023-03-19 00:00:00,Casa,175.10368482946836,5.0,28.0
2532,2023-07-14 00:00:00,Roupas,185.90275294240257,8.0,21.0
2533,2023-08-08 00:00:00,Alimentos,91.74135058160417,1.0,58.0
2534,2023-07-25 00:00:00,Roupas,,4.0,19.0
2535,2023-08-29 00:00:00,Eletrônicos,74.39115414894091,6.0,49.0
2536,2023-12-23 00:00:00,Beleza,116.22822857715184,1.0,37.0
2537,2023-01-20 00:00:00,Casa,88.3304193321745,7.0,23.0
2538,2023-06-25 00:00:00,Alimentos,210.87010474859306,6.0,33.0
2539,2023-10-02 00:00:00,Alimentos,"R$ 129,77",5.0,67.0
2540,2023-07-01 00:00:00,Eletrônicos,150.45122934215192,3.0,26.0
2541,2023-03-25 00:00:00,Roupas,270.87634167727884,2.0,
2542,2023-11-22 00:00:00,Eletrônicos,127.5845504688057,3.0,46.0
2543,2023-01-10 00:00:00,Alimentos,109.8704519792816,4.0,51.0
2544,2023-08-12 00:00:00,Beleza,109.87283472753558,9.0,44.0
2545,2023-05-18 00:00:00,Beleza,81.27796280186006,4.0,18.0
2546,2023-02-25 00:00:00,Roupas,118.90595504516065,2.0,66.0
2547,2023-01-27 00:00:00,Casa,192.4798149423643,5.0,63.0
2548,2023-10-24 00:00:00,Eletrônicos,192.0791997209867,9.0,43.0
2549,2023-10-03 00:00:00,Casa,174.45852277212532,9.0,
2550,2023-05-19 00:00:00,Casa,153.86518803417658,8.0,49.0
2551,2023-09-03 00:00:00,Beleza,64.12039663035492,5.0,35.0
2552,2023-09-01 00:00:00,Beleza,152.177056310687,7.0,20.0
2553,2023-11-16 00:00:00,Eletrônicos,188.47880137033948,2.0,73.0
2554,2023-07-06 00:00:00,Eletrônicos,95.75383937677589,3.0,45.0
2555,2023-04-14 00:00:00,Roupas,164.84751553930232,6.0,49.0
2556,2023-04-24 00:00:00,Beleza,84.19728568588839,2.0,47.0
2557,2023-11-20 00:00:00,Casa,64.6632161606059,2.0,
2558,2023-10-09 00:00:00,Roupas,176.60501205403108,7.0,24.0
2559,2023-08-15 00:00:00,ROUPAS,109.30804296185023,7.0,28.0
2560,2023-11-03 00:00:00,CASA,105.01231699771549,9.0,32.0
2561,2023-09-15 00:00:00,Roupas,,6.0,26.0
2562,2023-03-15 00:00:00,Eletrônicos,150.52168123998547,3.0,65.0
2563,2023-12-08 00:00:00,Roupas,154.69275128840778,8.0,37.0
2564,2023-08-02 00:00:00,Beleza,48.05478970660842,3.0,55.0
2565,2023-06-14 00:00:00,Roupas,161.77449464365623,4.0,50.0
2566,2023-05-16 00:00:00,Beleza,134.45326399347255,,19.0
2567,2023-05-17 00:00:00,Alimentos,250.94216467431434,3.0,47.0
2568,2023-02-12 00:00:00,Alimentos,221.46248183387002,1.0,61.0
2569,2023-05-05 00:00:00,Beleza,87.98646160010051,8.0,58.0
2570,2023-07-03 00:00:00,Beleza,163.99699360146522,8.0,
2571,2023-04-29 00:00:00,Beleza,130.48407315732484,7.0,62.0
2572,2023-08-15 00:00:00,Roupas,175.7778859057914,3.0,26.0
2573,2023-03-27 00:00:00,Beleza,108.20475974425162,8.0,23.0
2574,2023-06-06 00:00:00,ROUPAS,54.30897672737544,4.0,46.0
2575,2023-09-09 00:00:00,Beleza,127.80016431337363,7.0,31.0
2576,2023-05-26 00:00:00,Alimentos,176.87776960488767,5.0,27.0
2577,2023-06-29 00:00:00,Casa,137.6243129010906,5.0,65.0
2578,2023-06-07 00:00:00,Casa,158.16147026901442,8.0,67.0
2579,2023-02-08 00:00:00,Eletrônicos,208.72901859179123,,33.0
2580,2023-06-26 00:00:00,Beleza,185.39377765387562,9.0,71.0
2581,2023-09-26 00:00:00,ELETRONICOS,150.6464944144409,9.0,30.0
2582,2023-07-25 00:00:00,Beleza,,1.0,53.0
2583,2023-03-30 00:00:00,Casa,,8.0,34.0
2584,2023-12-12 00:00:00,Eletrônicos,234.88051385501876,1.0,62.0
2585,2023-09-25 00:00:00,Casa,"R$ 110,53",3.0,23.0
2586,2023-09-30 00:00:00,Eletrônicos,190.76566397293877,2.0,39.0
2587,2023-09-05 00:00:00,Casa,,2.0,27.0
2588,2023-12-07 00:00:00,Casa,,2.0,43.0
2589,2023-10-12 00:00:00,Roupas,,6.0,62.0
2590,2023-09-25 00:00:00,Eletrônicos,157.6150089094348,6.0,47.0
2591,2023-08-27 00:00:00,Alimentos,48.27766291946301,5.0,26.0
2592,2023-11-04 00:00:00,Beleza,183.3088306105007,8.0,66.0
2593,2023-01-21 00:00:00,Eletrônico ,115.18615296069794,6.0,39.0
2594,2023-02-20 00:00:00,Casa,172.91550810163287,4.0,49.0
2595,2023-09-28 00:00:00,Beleza,,5.0,32.0
2596,2023-02-06 00:00:00,Roupas,128.57625363665898,3.0,37.0
2597,2023-06-10 00:00:00,Roupas,129.53142508755735,7.0,54.0
2598,2023-10-28 00:00:00,eletronico,17.250918577194085,3.0,24.0
2599,2023-01-01 00:00:00,Roupas,99.0308504953955,9.0,35.0
2600,2023-03-10 00:00:00,Casa,229.63776401283081,4.0,55.0
2601,2023-11-20 00:00:00,Roupas,135.3305297317766,4.0,32.0
2602,2023-01-13 00:00:00,Alimentos,137.83601452905717,4.0,43.0
2603,2023-06-10 00:00:00,Roupas,,2.0,59.0
2604,2023-02-25 00:00:00,Beleza,189.17131464148116,5.0,23.0
2605,2023-09-11 00:00:00,Casa,,3.0,47.0
2606,2023-05-20 00:00:00,Alimentos,192.610883362423,1.0,34.0
2607,2023-04-12 00:00:00,csa,123.97371701144907,8.0,33.0
2608,2023-02-10 00:00:00,Eletrônicos,87.64254043951672,3.0,44.0
2609,2023-06-02 00:00:00,Alimentos,147.83593291118444,4.0,49.0
2610,2023-06-05 00:00:00,Casa,153.57325227376182,2.0,46.0
2611,2023-06-25 00:00:00,Casa,137.50464220343403,2.0,46.0
